bathrooms,parkingSpaces,suites,monthlyCondoFee,usableAreas,bedrooms,backyard,barbgrill,bathtub,fireplace,furnished,garden,guestpark,gym,hottub,partyhall,playground,pool,sauna,sportcourt,tenniscourt,imvl_type,address.region,salePrice
2,3,0,1200,154,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,apartamentos,Sudeste,1400000
2,1,1,533,60,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,400000
2,1,2,200,48,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,190000
2,1,1,725,70,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,apartamentos,Sudeste,450000
3,1,1,966,116,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1450000
1,2,1,750,77,3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,apartamentos,Sudeste,920000
2,2,1,535,92,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,400000
6,5,4,5256,306,4,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,apartamentos,Sudeste,5500000
3,2,1,1180,150,4,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,apartamentos,Sudeste,1250000
4,2,1,850,148,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,875000
1,2,1,650,74,3,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,apartamentos,Sudeste,520000
1,1,0,474,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,190000
2,2,1,900,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,930000
3,1,1,1382,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Nordeste,215000
2,2,1,880,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,636000
3,0,2,700,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,350000
1,1,1,415,42,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,550000
1,1,1,265,48,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,apartamentos,Sudeste,200000
1,2,1,600,76,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,apartamentos,Sudeste,510000
1,1,1,1070,67,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,apartamentos,Sudeste,1490000
1,1,1,350,52,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,apartamentos,Sul,280000
1,1,1,1382,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,260000
2,1,1,600,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,315000
3,2,1,746,90,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,410000
2,1,1,490,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,479000
2,1,0,770,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,250000
1,1,1,420,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,220000
5,2,3,958,136,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,1250000
3,1,1,788,70,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,520000
2,2,1,579,80,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,550000
3,2,1,1200,120,3,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,apartamentos,Sudeste,1300000
1,1,1,530,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,265000
7,6,4,7970,470,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,15500000
3,1,1,1320,88,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,1600000
1,1,1,499,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,359000
2,2,1,825,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,800000
2,2,1,800,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,700000
3,2,1,540,78,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,380000
2,1,1,635,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Nordeste,335000
2,3,1,1301,289,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,1300000
2,1,1,385,54,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,apartamentos,Sudeste,360000
0,1,0,350,55,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,apartamentos,Sudeste,278000
3,2,1,1890,140,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,1490000
2,2,1,580,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,350000
6,5,4,3664,342,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,5300000
1,1,1,190,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,210000
4,2,1,1890,120,4,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,apartamentos,Sudeste,1380000
1,1,1,850,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,690000
1,1,1,483,65,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,255000
1,1,1,360,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,250000
3,1,1,500,68,3,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,apartamentos,Sudeste,750000
1,1,1,388,54,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,155000
3,3,1,600,101,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,750000
1,1,1,475,58,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,apartamentos,Sudeste,260000
3,2,2,780,122,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,869000
3,2,1,1400,115,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,1190000
1,2,1,420,34,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,apartamentos,Sudeste,529200
2,1,2,1100,95,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,1200000
2,2,1,350,85,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,780000
1,2,1,500,63,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,480000
1,1,1,700,72,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,apartamentos,Sudeste,400000
5,2,2,1500,185,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,1550000
1,1,1,350,51,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,apartamentos,Sul,205000
3,1,1,1382,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,400000
1,0,0,38114,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,128000
2,1,1,1382,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,349000
1,1,1,295,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,212000
2,1,1,652,74,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,350000
4,4,3,2700,191,3,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,apartamentos,Sudeste,3500000
1,1,1,1382,57,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,apartamentos,Sudeste,310000
2,1,1,350,41,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,apartamentos,Sul,600000
2,2,1,775,96,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,499000
5,3,3,2100,208,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,2400000
2,2,1,895,75,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,apartamentos,Sudeste,585000
1,1,1,400,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,360000
1,1,1,550,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,380000
2,1,1,920,70,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,610000
4,3,2,1600,189,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,1250000
2,1,1,750,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,390000
6,2,2,1138,390,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,760000
2,1,1,535,66,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,apartamentos,Sudeste,340000
1,1,1,314,65,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,345000
5,3,3,1654,181,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,1800000
1,1,1,640,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,450000
2,2,1,900,88,3,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,apartamentos,Sudeste,510000
2,2,1,730,103,3,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,apartamentos,Sudeste,615000
1,1,1,210,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,180000
1,1,1,357,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,220000
4,3,1,900,133,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,780000
1,1,1,285,52,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,215000
3,1,1,845,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,800000
3,3,1,830,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,700000
1,0,0,561,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,360000
1,1,1,430,50,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,apartamentos,Sudeste,300000
2,2,1,560,68,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,apartamentos,Sudeste,430000
1,0,0,547,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,570000
1,1,1,407,65,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,270000
1,1,0,320,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,477000
3,3,3,2400,168,4,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,apartamentos,Sudeste,1800000
1,1,0,314,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,190000
1,1,0,311,78,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,300000
2,1,1,300,65,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,380000
2,2,1,2128,130,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,apartamentos,Sudeste,1250000
2,2,1,1382,80,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,450000
2,1,1,600,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,480000
1,2,1,1382,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,660000
3,2,2,6000,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,6200000
2,1,1,3745,90,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,1899000
2,1,1,498,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,440000
1,1,0,280,45,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,apartamentos,Sul,190000
4,2,2,950,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,870000
2,2,1,1028,93,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,640000
3,2,2,463,87,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,apartamentos,Sudeste,380000
5,3,4,1250,200,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,1400000
2,1,1,1382,101,2,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,apartamentos,Sudeste,490000
1,1,1,617,80,2,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,apartamentos,Sudeste,440000
2,1,1,1382,90,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,300000
1,1,1,596,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,apartamentos,Sudeste,440000
1,1,1,118,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,215000
2,1,2,1224,77,2,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,apartamentos,Sudeste,615000
3,2,1,940,100,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,760000
1,0,1,428,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,150000
2,1,1,642,60,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,699000
4,2,1,4000,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,5300000
1,1,1,530,73,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,apartamentos,Sudeste,450000
1,1,1,213,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,245000
2,1,1,540,73,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,260000
2,1,1,1382,85,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,apartamentos,Sudeste,220000
2,1,1,704,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,440000
2,2,1,200,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,600000
1,2,1,730,96,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,apartamentos,Sudeste,475000
3,1,2,720,68,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,400000
1,1,0,1200,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1100000
1,1,1,610,55,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,379000
1,1,1,540,67,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,apartamentos,Sudeste,510000
3,2,1,1682,101,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,1399000
1,1,1,740,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,620000
4,2,1,860,139,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,480000
1,1,0,265,43,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,160000
3,1,1,1100,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1350000
1,1,0,700,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,420000
1,1,1,700,80,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,220000
1,1,1,1382,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,160000
3,1,1,1245,84,3,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,apartamentos,Sudeste,690000
2,1,1,370,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,440000
1,1,1,210,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,275000
1,3,1,400,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,515000
1,0,0,350,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,170000
1,1,1,490,75,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,320000
1,1,1,270,51,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,175000
2,2,2,1220,128,3,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,apartamentos,Sudeste,1650000
1,1,1,350,60,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,275000
3,2,2,360,149,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,450000
1,2,1,800,93,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,apartamentos,Sudeste,800000
2,2,1,750,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,430000
1,3,3,1350,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1400000
3,2,1,1380,115,3,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,apartamentos,Sudeste,757000
3,1,1,750,82,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,549000
2,1,1,660,70,2,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,apartamentos,Sudeste,396000
3,2,1,200,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,600000
2,1,1,250,46,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,460000
1,1,1,360,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,320000
2,2,1,720,83,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,710000
1,1,1,600,68,2,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,apartamentos,Sudeste,360000
2,2,1,610,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,790000
2,3,1,500,115,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,790000
4,1,3,900,86,3,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,apartamentos,Sudeste,550000
2,0,0,716,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,780000
3,1,1,1417,110,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,apartamentos,Sudeste,1350000
2,1,1,630,79,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,630000
5,2,3,1140,202,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1350000
1,2,2,826,70,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1250000
2,1,1,272,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,280000
1,1,1,870,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,530000
1,1,1,373,55,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,220000
1,1,1,407,52,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,apartamentos,Sudeste,265000
1,1,1,350,60,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,210000
1,1,1,350,56,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,apartamentos,Sul,250000
1,1,1,420,53,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,230000
1,1,1,330,52,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,240000
1,2,1,665,110,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,apartamentos,Sudeste,820000
1,1,1,430,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,225000
3,1,1,1651,146,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,2600000
2,1,1,911,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,450000
2,1,1,200,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,330000
1,1,1,400,45,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,apartamentos,Sudeste,270000
1,1,1,385,38,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,apartamentos,Sul,650000
2,1,0,591,70,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,450000
1,1,1,400,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,265000
5,3,2,6000,205,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,apartamentos,Sudeste,8950000
6,3,3,2681,240,3,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,apartamentos,Sudeste,2490000
4,3,1,1600,209,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sul,1650000
2,1,1,675,70,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,380000
5,2,3,1700,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1100000
4,2,2,730,106,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,apartamentos,Sudeste,1225000
5,4,3,1873,160,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,1350000
2,1,1,820,60,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,apartamentos,Sudeste,220000
1,1,1,550,69,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,apartamentos,Sudeste,600000
1,1,1,1382,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,375000
1,0,0,339,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,180000
4,5,1,3126,345,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,4500000
2,1,1,820,80,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,apartamentos,Sudeste,515000
2,1,1,908,55,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,apartamentos,Sudeste,400000
1,1,1,320,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,210000
1,1,1,185,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,175000
5,3,3,1400,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1220000
1,1,1,505,60,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,156800
1,1,1,500,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,215000
2,2,1,850,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,550000
0,1,1,844,80,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,apartamentos,Sudeste,690000
1,1,0,392,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,180000
1,1,0,1100,62,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,500000
2,1,0,470,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,260000
1,1,1,600,50,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,apartamentos,Sudeste,425000
1,1,1,452,73,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,apartamentos,Sul,240000
3,3,3,1193,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1007000
3,2,1,1700,112,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,1250000
4,2,3,1500,128,4,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,apartamentos,Sudeste,1350000
2,1,1,798,73,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,400000
1,0,1,593,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,370000
2,1,1,351,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,350000
2,2,1,900,110,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,600000
2,2,1,350,122,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,550000
4,2,1,1258,114,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,850000
1,2,1,850,61,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,apartamentos,Sudeste,545900
2,1,1,466,34,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,apartamentos,Sudeste,549000
2,1,0,49147,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,250000
1,1,1,450,57,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sul,280000
2,1,1,771,82,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,apartamentos,Sudeste,450000
3,2,3,890,109,3,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,apartamentos,Sudeste,800000
3,2,1,750,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,690000
6,2,4,1200,250,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,1400000
4,2,1,897,140,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,600000
3,3,2,3600,225,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,1700000
5,3,2,2590,276,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,apartamentos,Sudeste,2100000
1,1,0,850,55,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,apartamentos,Sudeste,1060000
2,2,1,1025,61,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,apartamentos,Sudeste,375000
2,1,1,750,67,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,apartamentos,Sudeste,515000
2,1,1,570,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,380000
5,3,3,2400,408,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,apartamentos,Sul,3999000
2,1,1,432,60,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,apartamentos,Sudeste,250000
1,1,1,430,65,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,apartamentos,Sudeste,275000
