imvl_type,listing.address.state,listing.backyard,listing.barbgrill,listing.bathrooms,listing.bathtub,listing.bedrooms,listing.fireplace,listing.furnished,listing.garden,listing.guestpark,listing.gym,listing.hottub,listing.parkingSpaces,listing.partyhall,listing.playground,listing.pool,listing.pricingInfo.monthlyCondoFee,listing.pricingInfo.salePrice,listing.pricingInfo.yearlyIptu,listing.sauna,listing.sportcourt,listing.suites,listing.tenniscourt,listing.usableAreas
apartamentos,rn,False,True,2,False,3,False,False,True,False,False,False,2,True,False,True,,680.000,,False,False,1,False,98
apartamentos,rn,False,True,4,False,3,False,False,True,False,False,False,2,False,True,True,870,450.000,2.300,False,False,2,False,98
apartamentos,rn,False,True,4,False,4,False,False,True,False,True,False,2,True,True,True,750,690.000,3.000,False,True,1,False,117
apartamentos,rn,False,False,2,False,3,False,False,False,False,False,False,2,True,False,False,802,450.000,2.600,False,True,1,False,97
apartamentos,rn,False,True,6,False,4,False,False,True,False,False,False,3,True,True,True,1.800,940.000,,False,True,4,False,280
apartamentos,rn,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,1,95.000,1,False,False,0,False,56
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,550,459.990,1.500,True,False,1,True,60
apartamentos,rn,False,False,1,False,2,False,False,False,False,False,False,1,False,False,True,,220.000,,False,False,,False,50
apartamentos,rn,False,True,2,False,2,False,False,False,False,True,False,1,True,True,True,200,199.000,620,False,True,1,False,52
apartamentos,rn,False,True,2,False,3,False,False,False,False,False,False,1,False,False,True,570,380.000,222,False,False,1,False,97
apartamentos,rn,False,True,3,False,3,False,False,False,False,True,False,2,True,True,True,600,480.000,3.000,False,True,1,False,98
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,2,True,True,True,344,349.000,1.464,False,False,1,False,55
apartamentos,rn,False,True,4,False,3,False,False,True,False,True,False,2,True,True,True,915,738.900,3.240,True,False,3,False,123
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,False,False,True,350,300.000,1.200,False,False,1,False,55
apartamentos,rn,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,,190.000,,False,False,,False,88
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,True,False,True,635,290.000,1.535,False,False,1,False,54
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,,525.000,,False,True,1,False,75
apartamentos,rn,False,True,4,False,4,False,False,False,False,True,False,2,True,False,True,750,699.900,3.000,False,True,1,False,117
apartamentos,rn,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,1,185.000,1,False,False,0,False,50
apartamentos,rn,False,True,3,False,4,False,False,False,False,True,False,2,True,True,True,630,480.000,2.366,False,True,1,False,98
apartamentos,rn,False,True,4,False,4,False,False,False,False,True,False,2,True,True,True,800,690.000,3.100,True,True,1,False,117
apartamentos,rn,False,True,1,False,2,False,True,False,False,False,False,1,True,True,True,300,260.000,1.100,False,False,,False,50
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,420,399.000,2.100,False,True,1,False,71
apartamentos,rn,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,,680.000,,False,False,2,False,88
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,585,340.000,1.400,False,False,1,False,58
apartamentos,rn,False,True,1,False,2,False,False,False,False,True,False,1,True,True,True,210,177.800,,False,False,,False,45
apartamentos,rn,False,True,2,False,3,False,False,True,False,False,False,2,False,False,True,550,393.999,2.212,False,False,1,False,83
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,True,False,True,,310.000,,False,False,1,False,60
apartamentos,rn,False,False,4,False,4,False,False,False,False,True,False,2,True,False,True,,743.000,,False,False,,False,108
apartamentos,rn,False,True,1,False,2,False,False,True,False,True,False,1,True,True,False,,120.000,,False,True,1,False,48
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,550,369.900,1.300,True,False,1,True,59
apartamentos,rn,False,False,2,False,2,False,False,True,False,False,False,,False,False,False,,400.000,,False,False,,False,62
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,,220.000,,False,True,1,False,55
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,1,449.990,1,False,True,1,False,76
apartamentos,rn,False,True,2,False,2,False,False,False,False,True,False,1,True,True,True,490,278.000,1.500,False,False,1,False,57
apartamentos,rn,False,True,2,False,3,False,False,False,False,False,False,2,False,False,True,500,680.000,,False,False,1,False,90
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,,450.000,,False,True,1,False,94
apartamentos,rn,False,False,2,False,3,False,False,False,False,True,False,2,False,False,True,450,399.000,,False,True,1,False,70
apartamentos,rn,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,,330.000,,False,False,1,False,67
apartamentos,rn,False,True,4,False,3,False,True,True,False,True,False,3,True,True,True,950,650.000,4.000,False,True,2,False,120
apartamentos,rn,False,True,1,False,2,False,False,True,False,True,False,2,True,True,True,480,335.000,2.000,False,False,1,False,55
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,780,775.000,4.700,False,True,2,False,88
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,1,145.000,1,False,True,1,False,52
apartamentos,rn,False,False,3,False,3,False,False,True,False,False,False,1,False,True,False,500,230.000,1.294,False,False,2,False,80
apartamentos,rn,False,False,3,False,3,False,False,True,False,True,False,2,True,True,True,900,716.000,,False,False,2,False,108
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,430,260.000,1.100,False,False,1,False,58
apartamentos,rn,False,False,3,False,2,False,False,False,False,False,False,2,False,False,False,,550.000,,False,False,1,False,79
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,2,False,True,True,610,651.100,349,False,False,1,False,103
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,335,239.900,1.300,False,True,1,False,56
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,False,True,True,350,235.000,1.200,False,False,1,False,56
apartamentos,rn,False,True,2,False,2,False,False,True,False,False,False,1,False,True,True,300,165.000,1.100,False,True,1,False,57
apartamentos,rn,False,False,1,False,2,False,False,True,False,False,False,1,False,False,False,295,110.000,,False,False,,False,45
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,2,True,True,True,350,240.000,1.420,False,True,1,True,57
apartamentos,rn,False,False,3,False,3,False,False,False,False,False,False,0,False,False,False,,90.000,,False,False,2,False,95
apartamentos,rn,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,390,175.000,,False,False,,False,73
apartamentos,rn,False,True,2,False,3,False,False,False,False,False,False,2,True,True,True,,375.000,,True,True,1,False,75
apartamentos,rn,False,True,4,False,3,False,False,False,False,True,False,2,True,True,True,750,600.000,3.500,False,False,3,True,132
apartamentos,rn,False,False,3,False,3,False,True,True,False,True,False,2,True,True,True,839,725.000,3.682,False,True,2,False,116
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,True,False,False,400,210.000,1.164,False,False,1,False,54
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,265,365.000,1.650,False,False,1,False,58
apartamentos,rn,False,True,5,False,3,False,False,False,False,True,False,2,True,False,True,900,590.000,2.900,False,False,3,False,109
apartamentos,rn,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,1.600,600.000,,False,False,3,False,198
apartamentos,rn,False,True,3,False,3,False,True,False,False,True,False,2,True,True,True,840,630.000,3.400,False,True,1,True,114
apartamentos,rn,False,True,4,False,3,False,False,True,False,True,False,2,True,True,True,,659.000,,True,True,3,True,92
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,2,False,False,True,450,350.000,,False,False,1,False,56
apartamentos,rn,False,True,2,False,3,False,False,False,False,True,False,2,True,True,True,390,390.000,1.700,False,True,1,False,70
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,2,False,False,False,545,530.000,2.526,False,False,1,False,82
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,350,255.900,1.400,False,True,1,False,56
apartamentos,rn,False,True,3,False,3,False,False,False,False,True,False,2,True,True,True,700,600.000,3.000,False,False,2,False,95
apartamentos,rn,False,False,2,False,2,False,False,True,False,False,False,1,False,False,False,,250.000,,False,False,1,False,80
apartamentos,rn,False,True,2,False,2,False,False,True,False,False,False,1,True,True,True,275,150.000,900,False,False,1,False,64
apartamentos,rn,False,True,2,False,2,False,True,False,False,True,False,1,True,True,True,490,420.000,2.500,False,False,1,False,56
apartamentos,rn,False,False,3,False,2,False,False,False,False,False,False,2,False,False,False,450,269.000,1.650,False,False,1,False,100
apartamentos,rn,False,True,4,False,3,False,True,True,False,True,False,0,True,True,True,970,829.000,3.541,False,True,2,False,120
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,1,True,False,True,250,128.000,,False,False,,False,55
apartamentos,rn,False,True,2,False,3,False,False,False,False,False,False,,True,False,True,740,379.999,1.950,False,False,1,False,92
apartamentos,rn,False,False,5,False,3,False,False,True,True,True,False,2,True,True,True,600,630.000,,False,True,3,True,123
apartamentos,rn,False,False,1,False,2,False,False,False,False,False,False,,True,False,False,,120.000,,False,False,,False,58
apartamentos,rn,False,True,1,False,2,False,False,True,False,True,False,1,True,False,False,600,269.900,1.800,False,False,1,False,56
apartamentos,rn,False,True,2,False,3,False,False,True,False,False,False,2,True,True,True,300,220.000,1.335,False,True,0,False,89
apartamentos,rn,False,True,3,False,3,False,False,False,False,False,False,0,False,False,False,550,220.000,1.100,False,False,2,False,76
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,1,True,False,True,550,370.000,,True,True,1,False,65
apartamentos,rn,False,True,5,False,3,False,True,True,False,False,False,3,True,True,True,1.260,685.000,,False,False,2,False,145
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,700,240.000,1.677,False,False,0,False,93
apartamentos,rn,False,False,3,False,3,False,False,False,False,False,False,3,False,False,False,509,689.000,,False,False,2,False,105
apartamentos,rn,False,True,2,False,3,False,False,True,False,True,False,2,True,False,True,480,375.000,,False,True,1,False,75
apartamentos,rn,False,True,1,False,2,False,False,False,False,False,False,1,True,True,False,250,100.000,,False,False,,False,50
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,1,True,False,True,470,120.000,500,False,False,1,False,57
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,False,True,True,,446.834,,False,True,1,False,71
apartamentos,rn,False,True,5,False,4,False,False,False,False,False,False,4,True,False,True,1.500,750.000,3.000,False,False,4,False,260
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,430,319.000,1.800,False,True,1,False,57
apartamentos,rn,False,True,2,False,2,False,False,False,False,True,False,1,True,False,True,,350.000,,False,False,,False,56
apartamentos,rn,False,True,2,False,2,False,False,True,False,False,False,1,True,True,True,520,279.900,1.480,False,True,1,False,59
apartamentos,rn,False,False,4,False,3,False,True,False,False,False,False,2,True,True,True,1.498,429.000,3.467,True,False,2,False,156
apartamentos,rn,False,True,1,False,2,False,False,True,False,True,False,1,True,True,False,,100.000,,False,True,,False,55
apartamentos,rn,False,True,3,False,3,False,False,True,False,True,False,2,True,True,True,724,700.000,3.000,False,True,1,False,101
apartamentos,rn,False,True,2,False,3,False,True,True,False,True,False,2,True,True,True,1,670.001,1,True,True,1,True,100
apartamentos,rn,False,False,1,False,1,False,True,True,False,False,False,1,False,False,False,600,195.000,1.110,False,False,1,False,51
apartamentos,rn,False,True,1,False,2,False,False,False,False,False,False,1,True,False,True,520,295.000,200,False,False,1,False,55
apartamentos,rn,False,True,2,False,2,False,False,True,False,False,False,1,False,False,True,500,275.000,1.400,False,False,1,False,56
apartamentos,rn,False,True,3,False,3,False,False,False,False,True,False,3,True,True,True,650,739.900,3.000,False,True,2,False,103
apartamentos,rn,False,False,2,False,3,False,False,False,False,False,False,2,False,False,True,584,310.000,1.200,False,False,1,False,90
apartamentos,rn,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,712,730.000,,False,False,3,False,98
apartamentos,rn,False,True,4,False,3,False,False,True,False,True,False,2,True,True,True,566,890.000,3.500,False,True,3,False,127
apartamentos,rn,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,250,130.000,,False,False,0,False,54
apartamentos,rn,False,False,2,False,4,False,False,False,False,False,False,2,True,False,True,650,650.000,3.220,False,False,2,False,108
apartamentos,rn,False,True,2,False,3,False,False,False,False,False,False,2,True,False,True,550,375.000,,False,False,,False,90
apartamentos,rn,False,True,4,False,3,False,True,True,True,True,False,2,True,True,True,680,525.000,2.300,False,True,3,False,102
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,,330.000,,False,False,1,False,58
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,2,True,False,True,350,299.999,,False,True,1,False,58
apartamentos,rn,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,370,260.000,,False,False,1,False,57
apartamentos,rn,False,True,4,False,4,False,True,True,False,False,False,2,True,True,True,,545.000,,False,False,3,False,98
apartamentos,rn,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,380,340.000,,False,False,1,False,56
apartamentos,rn,False,False,3,False,2,False,True,True,False,False,False,1,False,False,False,400,230.000,9,False,False,1,False,75
apartamentos,rn,False,False,2,False,2,False,True,False,False,False,False,1,False,False,True,465,250.000,1.200,False,True,1,False,57
apartamentos,rn,False,True,4,False,3,False,False,True,False,True,False,2,True,True,True,820,560.000,2.600,False,False,2,False,118
apartamentos,rn,False,True,5,False,3,False,False,True,False,False,False,2,True,False,True,580,885.000,,False,True,3,False,127
apartamentos,rn,False,False,2,False,2,False,True,False,False,False,False,2,False,False,False,450,350.000,500,False,False,1,False,56
apartamentos,rn,False,False,3,False,3,False,False,False,False,True,False,2,True,False,True,,480.000,,False,False,,False,87
apartamentos,rn,False,True,2,False,3,False,False,False,False,False,False,2,False,False,False,575,350.000,2.396,False,False,1,False,75
apartamentos,rn,False,True,2,False,2,False,False,True,False,True,False,1,False,True,True,350,395.000,1,False,False,1,False,55
apartamentos,rn,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,550,275.000,1.800,False,False,1,False,110
apartamentos,rn,False,True,2,False,2,False,False,False,False,False,False,2,False,False,True,450,235.000,1.200,False,True,1,False,59
apartamentos,rn,False,False,3,False,3,False,False,False,False,True,False,2,True,True,True,630,850.000,,False,True,2,False,103
